trip_verification,reviews,num_words,review_sentence,Scores,Compound,sentiment
True,"['Boarding', 'Mumbai', 'chaotic', 'badly', 'organised.', 'Once', 'board', 'crew', 'announcement', 'professional,', 'relax', 'informative', 'typical', 'BA', 'style.', 'The', 'seat', 'comfortable.', 'It', 'refurbish', 'aircraft', 'pad', 'material', 'good.', 'I', 'lucky', 'middle', 'seat', 'I', 'didn’t', 'suffer', 'new', 'narrow', 'seat', 'I', 'think', 'lot', 'comfortable.', 'The', 'IFE', 'excellent,', 'responsive', 'good', 'quality.', 'There', 'enormous', 'selection', 'TV', 'movie', 'good', 'number', 'games.', 'WIFI', 'good', 'Netflix', 'quality', 'reasonable', 'I', 'don’t', 'think', '£17.99', 'flight', 'bad', 'value.', 'You', 'pay', 'want', 'short', 'term', 'simple', 'messaging.', 'Cabin', 'crew', 'good.', 'Friendly', 'efficient.', 'Catering', 'reasonable', 'near', '10hr', 'flight,', 'small', '(but', 'tasty)', 'pastry', 'second', 'meal', 'service', 'wasn’t', 'enough.', 'Landing', 'process', 'Heathrow', 'astonishingly', 'quick', '-', 'felt', 'like', '3am,', '6:30pm!', 'No', 'queue', 'wait', 'all.', 'Even', 'baggage', 'super', 'quick', 'come', 'through.', 'Overall', 'solid', 'experience', 'economy.', 'Significantly', 'well', 'be.']",117,"Boarding Mumbai chaotic badly organised. Once board crew announcement professional, relax informative typical BA style. The seat comfortable. It refurbish aircraft pad material good. I lucky middle seat I didn’t suffer new narrow seat I think lot comfortable. The IFE excellent, responsive good quality. There enormous selection TV movie good number games. WIFI good Netflix quality reasonable I don’t think £17.99 flight bad value. You pay want short term simple messaging. Cabin crew good. Friendly efficient. Catering reasonable near 10hr flight, small (but tasty) pastry second meal service wasn’t enough. Landing process Heathrow astonishingly quick - felt like 3am, 6:30pm! No queue wait all. Even baggage super quick come through. Overall solid experience economy. Significantly well be.","{'neg': 0.107, 'neu': 0.547, 'pos': 0.346, 'compound': 0.9867}",0.9867,Positive
False,"['Mexico', 'City', 'Airport', 'zoo,', 'take', 'late', 'departure', 'BA', 'LHR', ""isn't"", 'bad.', 'Club', 'passenger', 'use', 'AA', 'Admirals', 'Lounge,', 'surprisingly', 'good', 'busy', 'cater', ""BA's"", 'club', 'passenger', 'time', 'day.', 'Lovely', 'staff,', 'solid', 'food', '&', 'bar,', 'pleasant.', 'We', 'fly', 'older', '787', 'old', 'style', 'club', 'seats.', 'Seated', 'cabin', '(just', '3', 'row', 'club)', 'window', 'adjecant', 'aisle', 'seat', 'good', 'travel', 'partner.', 'Come', 'think', 'it,', 'I', 'miss', 'old', 'style', '-once', 'cut', 'edge-', 'lay-out.', 'There', 'well', 'way', 'fly', 'couple.', 'We', 'row', 'cabin', 'window', 'aisle', 'seat', 'unobstructed', 'access', 'aisle.', 'Still', 'terrible', 'pay', 'seats,', 'obvioulsy', 'work', 'happy', 'get', 'seats.', 'Flying', 'BA', 'crew', 'good', 'amazing.', 'Service', 'impecable', 'flight.', 'Just', 'right', 'mix', 'humor,', 'service', 'attention.', 'Food', 'good', 'well,', 'hardly', 'touch', 'it.', 'I', 'fine', 'sleep', 'old', 'club', 'world', 'seat', 'bed', 'better.', 'On', 'time', 'departure,', 'smooth', 'flight', 'early', 'arrival', 'Heathrow.', 'We', 'go', 'outside', 'smoke', 'return', 'terminal', 'fast', 'track.', 'Security', 'LHR', 'terrible,', 'today', 'security', 'staff', 'busy', 'chat', 'bag', 'go', ""'secundary'"", 'checks.', 'We', 'lovely', 'shower', ""'spa',"", 'fabulous', 'facility.', 'The', 'South', 'Lounge', 'crazy', 'busy', 'design', 'disaster.', 'Who', 'choose', 'bizarre', 'combination', 'furniture:', 'mess!', 'Food', 'offer', 'solid', 'drinks.', 'Our', 'home', 'stretch', 'Amsterdam', 'pretty', 'straight', 'forward.', 'Lousy', 'welcome', 'door', 'crew', 'recover', 'feel', 'special', 'excellent', 'bar-cart', 'service.', 'I', 'love', ""'double'-servings"", 'drinks.', 'English', 'tea', 'worst', 'meal', 'concept', 'world', 'I', ""don't"", 'understand', 'BA', 'stick', 'years.', 'No-one', 'like', 'cucumber', 'white', 'bread', 'things,', 'hey...', 'On', 'time', 'land', 'Amsterdam', 'usual', 'long', 'taxi', 'clumsy', 'jet', 'bridge', 'connection', 'end', '20', 'minute', 'late', 'arrival,', 'hard', 'connect', 'jetbridge', 'Amsterdam?', 'Flying', 'club', 'BA', 'wonderful.', 'I', 'Love', 'it!']",235,"Mexico City Airport zoo, take late departure BA LHR isn't bad. Club passenger use AA Admirals Lounge, surprisingly good busy cater BA's club passenger time day. Lovely staff, solid food & bar, pleasant. We fly older 787 old style club seats. Seated cabin (just 3 row club) window adjecant aisle seat good travel partner. Come think it, I miss old style -once cut edge- lay-out. There well way fly couple. We row cabin window aisle seat unobstructed access aisle. Still terrible pay seats, obvioulsy work happy get seats. Flying BA crew good amazing. Service impecable flight. Just right mix humor, service attention. Food good well, hardly touch it. I fine sleep old club world seat bed better. On time departure, smooth flight early arrival Heathrow. We go outside smoke return terminal fast track. Security LHR terrible, today security staff busy chat bag go 'secundary' checks. We lovely shower 'spa', fabulous facility. The South Lounge crazy busy design disaster. Who choose bizarre combination furniture: mess! Food offer solid drinks. Our home stretch Amsterdam pretty straight forward. Lousy welcome door crew recover feel special excellent bar-cart service. I love 'double'-servings drinks. English tea worst meal concept world I don't understand BA stick years. No-one like cucumber white bread things, hey... On time land Amsterdam usual long taxi clumsy jet bridge connection end 20 minute late arrival, hard connect jetbridge Amsterdam? Flying club BA wonderful. I Love it!","{'neg': 0.103, 'neu': 0.605, 'pos': 0.292, 'compound': 0.995}",0.995,Positive
True,"['Very', 'poor', 'service,', 'frustrating.', 'Firstly', 'flight', 'LHR', 'cancel', '16', 'Mar23,', 'I', 'get', 'text', 'message', 'inform', 'me,', 'information', 'desk', 'unable', 'confirm', 'correct', 'scam.', 'Once', 'confirmed,', 'I', 'go', 'counter', 'new', 'board', 'pass.', 'At', 'counter', 'inform', 'coach', 'leave', '15mins', 'hotel.', 'We', '(me', 'fellow', 'travelers)', 'wait', '45mins,', 'coach', 'stand', 'guide', 'answer', 'questions.', 'The', 'transfer', 'hotel', '30', 'min', 'away', 'airport.', 'When', 'get', 'hotel', '10:15pm', 'staff', 'inform', 'dinner', 'close', '10:30.', 'rush.', 'It', 'appear', 'Motel', 'hotel.', 'The', 'room', '-', 'smell', 'weed,', 'non-smoker', 'uncomfortable.', 'Although', 'I', 'want', 'compromise', 'rest,', 'I', 'go', 'wash', 'face,', 'tap', 'sink', 'come', 'hands,', 'I', 'panic', 'ask', 'reception', 'staff', 'change', 'room.', 'After', 'discussion,', 'agree', 'change', 'it.', 'I', 'go', 'alternate', 'room,', 'horror,', 'occupied.', 'I', 'ask', 'staff', 'cab,', 'I', 'left.']",113,"Very poor service, frustrating. Firstly flight LHR cancel 16 Mar23, I get text message inform me, information desk unable confirm correct scam. Once confirmed, I go counter new board pass. At counter inform coach leave 15mins hotel. We (me fellow travelers) wait 45mins, coach stand guide answer questions. The transfer hotel 30 min away airport. When get hotel 10:15pm staff inform dinner close 10:30. rush. It appear Motel hotel. The room - smell weed, non-smoker uncomfortable. Although I want compromise rest, I go wash face, tap sink come hands, I panic ask reception staff change room. After discussion, agree change it. I go alternate room, horror, occupied. I ask staff cab, I left.","{'neg': 0.191, 'neu': 0.778, 'pos': 0.031, 'compound': -0.9599}",-0.9599,Negative
False,"['Generally', 'poor.', 'Sent', 'gate', 'time,', 'sit', 'maybe', '30', 'minutes,', 'announce', 'crew', 'familiar', 'A321', 'delay.', 'Clearly', 'nonsense', 'retraction', 'board', 'statement.', 'Watched', 'crew', 'walk', 'gate,', 'impression', 'want', 'there.', 'Was', 'give', 'miniscule', 'water,', 'small', 'bag', 'pretzel', 'announce', 'wait', 'cabin', 'service', 'card', 'process', 'machine', 'u/s.', 'No', 'update', 'sight', 'crew', 'hours,', 'attempt', 'charge', 'glass', 'water.', 'When', 'I', 'say', 'complimentary,', 'girl', 'say', 'problem', 'walk', 'away.']",59,"Generally poor. Sent gate time, sit maybe 30 minutes, announce crew familiar A321 delay. Clearly nonsense retraction board statement. Watched crew walk gate, impression want there. Was give miniscule water, small bag pretzel announce wait cabin service card process machine u/s. No update sight crew hours, attempt charge glass water. When I say complimentary, girl say problem walk away.","{'neg': 0.184, 'neu': 0.692, 'pos': 0.124, 'compound': -0.6369}",-0.6369,Negative
False,"['BA', 'change', 'prepay', 'seat', 'minute', 'charge', 'select', 'new', 'seats.', 'Flight', 'take', 'late,', 'cabin', 'crew', 'serve', 'tiny', 'packet', 'pretzels.', 'Arrived', 'Heathrow', 'late,', 'remote', 'stand,', 'load', 'bus', 'terminal.', 'Held', 'transit', 'security', 'clown', 'member', 'staff,', 'allow', '15', 'passenger', 'time', 'trial.', 'Queued', 'security', '20', 'minutes.']",41,"BA change prepay seat minute charge select new seats. Flight take late, cabin crew serve tiny packet pretzels. Arrived Heathrow late, remote stand, load bus terminal. Held transit security clown member staff, allow 15 passenger time trial. Queued security 20 minutes.","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.6908}",0.6908,Positive
False,"['Flew', 'London', 'Heathrow', 'Marrakech.', 'BA', 'change', 'pre', 'pay', 'seat', 'minute', 'charge', 'select', 'seats.', 'Boarding', 'chaos.', 'Staff', 'rude', 'demand', 'select', 'passenger', 'hand', 'luggage', 'hold.', 'I', 'small', 'bag', 'demand', 'passenger', '2/3', 'bag', 'hand', 'luggage', 'obviously', 'big.', 'Flight', 'late', 'take', 'snack', 'miserable', 'tiny', 'packet', 'cheese', 'pretzels.', 'This', 'airline', 'go', 'downhill', 'rapidly.']",48,Flew London Heathrow Marrakech. BA change pre pay seat minute charge select seats. Boarding chaos. Staff rude demand select passenger hand luggage hold. I small bag demand passenger 2/3 bag hand luggage obviously big. Flight late take snack miserable tiny packet cheese pretzels. This airline go downhill rapidly.,"{'neg': 0.24, 'neu': 0.653, 'pos': 0.107, 'compound': -0.7096}",-0.7096,Negative
False,"['I', 'mean', 'fly', 'January', 'Algeria.', 'I', 'pay', '£300', 'ticket.', 'Just', 'day', 'I', 'mean', 'fly,', 'wife', 'break', 'foot.', 'I', 'rebook', 'March', 'pay', '£100.', 'I', 'call', 'British', 'Airways', '3', 'week', 'flight', 'March', 'I', 'tell', 'rebooked,', 'wife', 'well.', 'They', 'tell', 'I', 'don’t', 'pay', 'rebooked', 'I', 'send', 'letter', 'hospital', 'say', 'wife', 'wasn’t', 'well.', 'However,', 'send', 'ticket.', 'They', 'wait', 'nearly', '4', 'week', 'ask', 'pay', '£316', '£450', 'I', 'pay', 'previously.', 'Or', 'second', 'option', 'give', 'refund', '£80.', '(Tax', 'only).', 'I', 'find', 'ridiculous', 'tell', 'pay', 'fraction', 'money', 'I', 'previously', 'paid.', 'Each', 'time', 'I', 'them,', 'hang', 'me;', 'continue', 'tell', 'pay', '£360.', 'I', 'complaint,', 'happened.']",95,"I mean fly January Algeria. I pay £300 ticket. Just day I mean fly, wife break foot. I rebook March pay £100. I call British Airways 3 week flight March I tell rebooked, wife well. They tell I don’t pay rebooked I send letter hospital say wife wasn’t well. However, send ticket. They wait nearly 4 week ask pay £316 £450 I pay previously. Or second option give refund £80. (Tax only). I find ridiculous tell pay fraction money I previously paid. Each time I them, hang me; continue tell pay £360. I complaint, happened.","{'neg': 0.165, 'neu': 0.787, 'pos': 0.048, 'compound': -0.6486}",-0.6486,Negative
True,"['We', 'fly', 'repeatedly', 'British', 'Airways', 'One', 'World', 'alliance', 'weeks.', 'Every', 'flight', 'delayed.', 'Now', 'airport', 'Miami', 'massive', 'delay', 'miss', 'connect', 'flight.', 'Finally,', 'luggage', 'arrive', 'Puerto', 'Rico', '3-day', 'delay', 'reschedule', 'round', 'trip', '...', ""haven't"", 'receive', 'information', 'luggage', 'day,', 'luckily', 'check', 'airport', 'there.', 'The', 'delay', 'flight', 'mean', 'cabin', 'crew', 'miss', 'connect', 'flight', 'plane', ""can't"", 'anything.', 'Wir', 'sind', 'den', 'letzten', 'Wochen', 'immer', 'wieder', 'mit', 'Britisch', 'Airways', 'und', 'dem', 'One', 'World', 'Zusammenschluss', 'geflogen.', 'Jeder', 'Flug', 'war', 'verspätet.', 'Nun', 'sitzen', 'wir', 'wieder', 'Miami', 'Flughafen', 'und', 'haben', 'schon', 'wieder', 'eine', 'massive', 'Verspätung', 'soda', 'wir', 'unseren', 'Anschlussflug', 'verpassen', 'werden.', 'Zuletzt', 'ist', 'auch', 'unser', 'Gepäck', 'mit', '3', 'Tagen', 'Verspätung', 'Puerto', 'Rico', 'angekommen', 'und', 'wir', 'mussten', 'unseren', 'Rundreise', 'umplanen…', 'wir', 'haben', 'bi', 'heute', 'noch', 'keine', 'Info', 'über', 'unser', 'Gepäck', 'erhalten,', 'zum', 'Glück', 'haben', 'wir', 'selbst', 'Flughafen', 'nachgesehen', 'und', 'e', 'war', 'da…', 'Beim', 'letzten', 'verpspäteten', 'Flug', 'meinte', 'die', 'Kabinen', 'Crew', 'das', 'auch', 'sie', 'ihre', 'Anschlussflüge', 'verpassen', 'und', 'wir', 'im', 'selben', 'Flugzeug', 'sitzen', 'und', 'sie', 'können', 'nichts', 'machen.']",156,"We fly repeatedly British Airways One World alliance weeks. Every flight delayed. Now airport Miami massive delay miss connect flight. Finally, luggage arrive Puerto Rico 3-day delay reschedule round trip ... haven't receive information luggage day, luckily check airport there. The delay flight mean cabin crew miss connect flight plane can't anything. Wir sind den letzten Wochen immer wieder mit Britisch Airways und dem One World Zusammenschluss geflogen. Jeder Flug war verspätet. Nun sitzen wir wieder Miami Flughafen und haben schon wieder eine massive Verspätung soda wir unseren Anschlussflug verpassen werden. Zuletzt ist auch unser Gepäck mit 3 Tagen Verspätung Puerto Rico angekommen und wir mussten unseren Rundreise umplanen… wir haben bi heute noch keine Info über unser Gepäck erhalten, zum Glück haben wir selbst Flughafen nachgesehen und e war da… Beim letzten verpspäteten Flug meinte die Kabinen Crew das auch sie ihre Anschlussflüge verpassen und wir im selben Flugzeug sitzen und sie können nichts machen.","{'neg': 0.139, 'neu': 0.842, 'pos': 0.019, 'compound': -0.9545}",-0.9545,Negative
True,"['I', 'horrify', 'extremely', 'small', 'seat', 'poor', 'train', 'crew', 'clearly', 'receives.', 'Not', 'exude', 'kind', 'warmth', 'express', 'desire', 'journey', 'pleasant.', 'The', 'seat', 'narrow', 'regardless', 'size', 'neighbor', 'force', 'touch', 'constantly,', 'seat', 'recline', 'choice', 'recline', 'own,', 'breathe', 'head/', 'scalp', 'person', 'you.', 'Food', 'revolting,', ""don't"", 'provide', 'napkin', 'ask', 'pre-meal', 'drink', 'secondary', 'meal.', 'The', 'time', 'I', 'fly', 'BA', 'completely', 'experience', 'I', 'sorry', 'far', 'quality', 'level', 'slid.', 'It', 'majorly', 'disappoint', 'I', 'regret', 'I', 'purchase', '2', 'intercontinental', 'trip', 'company.', 'I', 'I', 'change', 'them.', 'The', 'pathetic', '250', 'ml', 'bottle', 'water,', ""it's"", 'sip.', 'On', 'shorter', 'flight', 'seat', ""couldn't"", 'recline', 'great', 'pity', 'flight', 'delay', '3', 'hour', 'wait', 'board.']",97,"I horrify extremely small seat poor train crew clearly receives. Not exude kind warmth express desire journey pleasant. The seat narrow regardless size neighbor force touch constantly, seat recline choice recline own, breathe head/ scalp person you. Food revolting, don't provide napkin ask pre-meal drink secondary meal. The time I fly BA completely experience I sorry far quality level slid. It majorly disappoint I regret I purchase 2 intercontinental trip company. I I change them. The pathetic 250 ml bottle water, it's sip. On shorter flight seat couldn't recline great pity flight delay 3 hour wait board.","{'neg': 0.256, 'neu': 0.651, 'pos': 0.093, 'compound': -0.955}",-0.955,Negative
True,"['The', 'worst', 'cabin', 'experience', 'ever:', 'cramp', 'seats,', 'low', 'cost', 'style', 'uncomfortable.', 'Could', 'suit', 'short', 'flight', '5', 'hour', 'service.', 'Catering', 'shame:', '250ml', 'water', '+', 'chocolate', 'bar', '5', 'hour', 'service.', 'Will', 'fly', 'BA', 'again.']",32,"The worst cabin experience ever: cramp seats, low cost style uncomfortable. Could suit short flight 5 hour service. Catering shame: 250ml water + chocolate bar 5 hour service. Will fly BA again.","{'neg': 0.363, 'neu': 0.637, 'pos': 0.0, 'compound': -0.9136}",-0.9136,Negative
